x,y
35.266524965521164,103595.8926879055
-90.11787590669658,-947918.2529993885
26.6159036910949,42987.14760325228
-96.80676745648233,-1121062.4863345108
-61.54012347966009,-361588.9956771179
-38.89753275380829,-103609.29560260875
93.90517476766047,2393613.481744563
-11.62888394584276,-3261.8215230811193
10.75233048022115,2639.188690200844
-5.827113830196939,-440.20317712692173
43.51722948128449,200933.30643166252
33.467529187833065,87907.89120188094
45.97107472161921,239065.68427773492
71.74355173108988,994541.8713812775
49.66271010094208,305529.2237446599
-68.01751431121178,-469796.8798059908
-41.5066399131498,-124118.64905932333
33.984768056572065,92232.82386385032
50.60037284673611,324270.27122004237
-33.78082832123952,-69764.8879528132
-10.721813200729269,-2576.4056382349895
-17.24962118162128,-10206.163881037362
87.06379646416728,1867535.8789870557
93.18719612313882,2333974.3822084633
-95.38844600934601,-1083455.5266031667
90.30420798772816,2105127.878367865
76.00780732169015,1199355.286155927
20.972703573707886,20523.85757276512
-28.538404454535815,-43276.87810582725
-45.51400925724882,-160119.4926914933
11.319364802900743,3090.4895698792743
7.566108501650648,913.2954770439391
9.244346730207464,1671.5607583809162
-47.28634295628555,-177826.56614015717
96.0608709142436,2579231.7465471923
-16.038477566366804,-8277.326090912044
-83.94447038710015,-798710.7979486664
45.70965069830679,234783.64364883155
16.334781916107932,9493.952915096841
34.486660206497135,96577.06211116232
-13.161922341290166,-4669.890776987794
68.87150364396541,871422.0811360877
-54.08269424760817,-256156.53258891855
57.12587525487014,477611.5449504453
-95.58698863537205,-1088689.679243347
50.61636466185537,324595.6233688061
-15.583939257260093,-7614.629361373799
7.896211271155207,1038.4564299070782
75.67718863234174,1182494.2865983548
-66.20692835358197,-438008.72268157767
24.290765559575988,32353.438870016238
46.08211723506641,240903.85702317493
17.787156194456944,12341.965948431534
-28.983943759378562,-45227.062198472566
-64.06027327159359,-401861.9450926222
70.25975397110156,929495.9794384586
-50.64059624403341,-214391.7316797566
-56.82615370406094,-292554.8654283734
-7.137163121225676,-795.2527136249607
41.37921711848378,171358.4525966877
15.967313571901244,8849.742152119545
-30.520803759058523,-52370.58368057121
13.38164659561054,5148.945121358673
-16.025415255800723,-8253.658636053064
78.73232242577406,1344865.5436325548
-75.32436787670377,-609998.5323577737
60.07210328836443,561141.5111804913
26.31861507248532,41509.577387160796
-16.238748547994785,-8577.662735116599
47.79622427716852,270506.3743540223
-70.295111889168,-511474.48822640645
-73.10355548721421,-565406.8367469709
-93.94813907623083,-1045729.8757888037
-52.45191413983563,-235831.53065702727
93.40719266800028,2352133.853464998
-51.16365744817006,-220463.84030759364
-50.34992679744701,-211063.41685732699
10.623645811940928,2546.0490861357357
-32.368440601169034,-61845.38529203268
53.444399896682704,386013.52559495275
-84.3744986983435,-808742.3361982042
36.417074337352375,114589.70992432289
3.7035796104204044,115.92904136560907
-16.880148088934032,-9588.746655075462
-40.45593176798092,-115590.16971414862
-81.41777484269987,-740917.273243941
91.74500886506381,2217387.3129295977
-33.427644425296734,-67725.75735571548
66.92497927663695,794375.6900366445
-80.12006869837553,-712011.021922544
15.651070970388957,8324.56025847108
-42.79494764315379,-135093.97993893645
37.91535021037713,130080.04480064883
81.85974508692617,1526867.91428343
-64.99020059567376,-417312.5591553006
42.70874466472014,189366.7527351449
-58.60154114224614,-317589.0090381311
-55.97892474289166,-281019.40229573747
-83.3923300768085,-785910.5244986748
8.924086760799966,1499.7358124240832
-62.12513674431217,-370727.8832567112
21.38255457483986,21791.319115445167
46.55092610016447,248761.86424742136
47.040026922230616,257149.62822143888
38.02612100314455,131283.0753514359
41.306693413632644,170415.05439959804
18.082228382857956,12982.771298997706
17.286631866690993,11303.488784819538
59.613978805865784,547528.3291127002
82.55748996192051,1569741.2389791121
66.29164840287167,770382.2181787066
-70.43811668254587,-514152.9536741456
-29.763133071433103,-48766.20601134188
69.77778543028896,909036.5221044952
-29.533534989600806,-47706.49650613922
-0.3876014302724773,9.846526685125138
-55.22507784734165,-270973.95052019955
16.608405350261624,9992.421471088086
-28.48198839906253,-43034.50973767863
-15.21433794212157,-7100.093710250757
-71.98846452113618,-543656.3710905589
-86.93858272340893,-869710.4258752754
-74.55975401635664,-594457.4508073285
82.39465346903812,1559659.3315567046
47.318339956927645,262010.1528463216
-33.13370682733681,-66061.7173219637
18.763076743341056,14551.77792644523
4.265713119556214,172.17230466686186
-82.68969008835757,-769758.7128862127
-75.50850851373015,-613779.5203650936
-47.245340604389206,-177401.68041155327
-2.336561295322892,-28.432642485376913
4.834363311263035,248.05351913893483
93.34183581114688,2346725.9675385603
-96.19736612689668,-1104847.9971881697
1.2578329500974927,22.377631728256965
21.974227379111475,23709.620242982404
34.26038563943301,94600.582981832
-15.16599544149313,-7034.070544373558
9.34905513432376,1730.7824963534836
78.3220904284619,1322198.8198236532
12.966385974979655,4674.444238086492
83.8843623089518,1653624.9376779264
-27.138816341195906,-37504.81960684268
92.45189475486808,2273997.2991535803
34.28428206201741,94811.06212886026
27.44183636883264,47278.638422861164
35.08173388882643,101900.00862493104
84.1638354527768,1671689.025844022
-54.39933367349521,-260218.53734730382
-0.28339464405369164,10.710899330665221
-12.846664523445739,-4352.25038418386
-68.2943159163954,-474768.43586397584
-31.911729807361834,-59410.46493992636
84.63402982713353,1702400.9620795234
28.300292948916717,52041.484309837215
32.865013220877806,83039.87401163942
2.93755198617196,67.81017795036458
-3.356959980674845,-89.81838333416009
59.12658311877546,533301.8997355204
-7.434755466385856,-892.2983351564427
-74.12712361783709,-585746.1051143932
46.20564087121226,242955.51759948398
-58.36253342421918,-314154.70367681724
-59.0183390199047,-323634.47366367385
62.34002098794813,632067.2004720717
53.526890616714894,387918.97636243387
-67.08180649130094,-453224.5782051066
-95.56417683353682,-1088086.3542591375
-77.01729737844516,-645135.5386470698
47.998618989321116,274161.53723968455
66.43769257729271,775871.0952370048
39.94449146570744,153305.9432680397
-96.8874093444689,-1123214.5671428442
-27.626338985618126,-39457.26089475746
-90.19505505142789,-949853.167828464
54.410417672729054,408736.4892571557
-95.89805908372722,-1096911.1414321437
48.26575986284398,279039.99500782357
-80.72841862628736,-725495.1549905003
30.53686772426305,65991.10860772863
-94.78181020861484,-1067504.8604610509
82.7497836939208,1581704.4962957096
-38.288688454384776,-99144.6189188788
-80.57414797649692,-722067.0139431906
-79.66780807630258,-702068.2199773157
-29.98041147955015,-49780.3288026994
-22.982811801573376,-23315.439210506283
81.87827686372266,1527993.6545095553
-10.305479378107464,-2299.571208386687
-45.5680134805001,-160639.81249471704
-22.782673828634927,-22740.04552065226
54.37435070183485,407867.52415330516
-96.07298936193398,-1101547.073520296
94.6746745122302,2458738.090740253
-85.7182241409753,-840452.9540665403
-96.42596717049278,-1110919.6208904255
-29.241080131798803,-46375.97032709837
-71.56141947830348,-535445.4391772322
76.52783002108893,1226218.6245607564
-47.50431165739417,-180077.26022306437
-59.01417956368056,-323575.59390505956
-23.850695978390956,-25929.74905317334
67.3002476770161,808833.6560676123
-47.33566190918761,-178335.57302102083
-31.96255255770961,-59678.39184733703
93.60140588431109,2368245.3203883814
48.66071939090033,286358.5156701811
58.08439772274152,503755.9734446394
42.53515639164145,186945.04009490265
-80.09942922581845,-711560.4009542916
29.076292824139237,56622.83913690354
-49.49525693924961,-201451.91957757904
-44.116201029774224,-146934.96571844825
71.86773746237658,1000125.89605075
-82.84267974302438,-773262.0639707189
96.9650331417081,2660062.8382338043
0.007536374532879364,12.427222331979138
-69.99724914599459,-505915.7053093933
-52.68858169795221,-238721.40408169146
-35.26824805541038,-78757.93329565949
79.94660298784216,1413585.8262612654
33.278917347676696,86364.37301937764
72.33886683810078,1021517.3185857856
40.76587364853952,163468.64209358493
-93.4084492512652,-1031726.8115485138
-28.47053225720575,-42987.53416736931
96.14842690125435,2586982.8660639455
-70.03951831371722,-506705.9657468737
-98.58082469016962,-1168727.1898286946
-59.53423015156674,-331212.4238163109
-69.1720973399142,-490692.09676299396
49.44796941779232,301347.92510705994
-8.42648917568496,-1283.5579923442904
3.909662006690273,132.06138946461928
29.893773977260718,61746.11711825435
-12.809374114017636,-4314.987762459188
-97.15796231416334,-1130444.326075801
86.3929712329276,1820856.9957645857
27.060599191022327,45265.5359347224
-46.89856550132285,-173854.62394146406
-25.66050247244711,-31966.48104214906
47.21495728491858,260198.409081513
-27.31173838419563,-38193.5778708553
-59.034304036435195,-323868.7834545484
-82.6529459514634,-768921.5351310861
-72.53813146165989,-554322.9675582458
-19.482099070991097,-14500.383932383013
-25.9661477897938,-33063.3035772278
-9.492069130402946,-1810.7673315352654
-18.03019603491358,-11601.782785246662
4.468341406200738,199.0541797692301
-22.21332282718196,-21147.849287416164
-40.39301710295076,-115089.89836088644
29.577169127418436,59726.339409022665
-92.94900325257314,-1019858.0155164436
58.007942388000174,501633.1835489113
-16.9856450835572,-9765.149512979377
33.03111071093703,84365.15330891838
1.7355125629024082,25.33334045066482
-63.58225382334022,-394041.9059700916
47.594196887106754,266890.54519230226
90.71748753826527,2136905.019311586
24.27765400626285,32297.759729098194
-51.22084265250613,-221130.63353344033
36.24632230095774,112910.23679489442
4.962889994615094,265.1621937286488
65.17100507791946,729185.4161840961
99.00566377085205,2849131.200026079
69.07333402485796,879698.3529914492
-46.90131855501241,-173882.03118545798
-10.131077811420042,-2189.1017047479586
-68.37196970964803,-476162.7483446752
-15.784108659340458,-7898.126089883391
-67.77108890203263,-465406.1402919213
-70.82239428878911,-521388.5515348028
-65.94370539305608,-433489.5606536174
-40.76069612579807,-118023.92873067514
67.70326301558964,824578.7462610387
89.03202596075153,2009426.0590479998
22.83073492208214,26693.125059892653
-74.95142669484684,-602396.0890532123
77.29584804811192,1266674.183509012
5.470097579972211,352.73476049859556
55.17049365925899,427261.263121451
91.70517417385575,2214226.772736236
-89.50215830504071,-932555.263835175
-70.23967360295278,-510435.55993218475
48.4142045049774,281771.8123558704
10.864768097368804,2725.1680245380926
83.33469635960576,1618496.6187291567
47.88718650490045,272144.065345332
-98.41124479792609,-1164147.0859517294
38.71763371072019,138943.76576553076
-73.29896649150025,-569263.3018164892
75.25998501390872,1161455.1230854238
44.33120516129123,213078.45523515204
-9.87856188048597,-2035.8290642752759
12.541488921724998,4223.986719493131
10.876048925424243,2734.825525524087
-49.81080248341561,-204968.4878243362
43.2090028443084,196474.39528043283
34.46092522673854,96352.16937250627
92.89411366520362,2309933.1416456527
-13.073176458799907,-4579.188294068497
-5.691671750524696,-412.70632097317934
-96.62128118760498,-1116120.0323762812
-46.747396159269485,-172324.4788586469
-82.20298314242231,-758662.3141359285
-57.945530834186634,-308206.75838362554
2.7880938315793857,61.73610167977465
-79.94599595670773,-708177.9613165387
-68.42590888641385,-477135.5972561736
56.32380221447622,456478.9579159855
37.28904125644175,123442.7290851469
73.8216065264638,1090956.6525632823
38.60449967940682,137670.17532668528
-91.77753552491961,-989840.5079081525
18.43247029317037,13771.851556323107
-27.056788200398717,-37183.10829193856
82.23602650817945,1549883.5437493422
9.736826542557807,1951.570870686933
-94.13082095417815,-1050490.1219319212
-14.47063865440903,-6139.84430550012
-17.686273895096825,-10972.793703923364
-77.92270363665305,-664323.1593131543
-16.718752049488828,-9326.095481211498
-23.93599576259584,-26198.04056420613
-26.149158191971054,-33736.93465301749
26.806209137112447,43953.6956473663
-0.02334042948610726,13.185974469002506
-77.48044797272841,-654918.3863368239
70.26405598721519,929682.3616703566
5.554599438112717,367.63929773358103
-79.66497737585445,-702004.134854374
-41.222265410002336,-121774.57828437754
-23.265839852170302,-24148.58206143934
22.473025326974305,25417.78753089647
75.57585704790475,1177354.7445115736
-31.640423987141418,-57991.63433198845
-41.43119129047701,-123500.07053304001
72.15467858968918,1013115.6990284736
-1.2904048614742925,-0.2439527164426265
68.58971081149438,859954.6360034255
-43.63700670810147,-142572.96784477177
32.07048625877653,76918.7744758164
-32.77919468299266,-64087.210787527765
-27.49052792033524,-38904.27035680206
-32.66573589355461,-63462.62104353661
77.3950255954402,1271966.9266644248
-26.91654030264474,-36633.51581869705
-91.96737431460069,-994681.4691981064
-71.4577825461165,-533462.0284879023
16.101976395511297,9089.137026602148
86.80808624513661,1849639.9949140558
-97.236507290606,-1132548.9149611618
81.98568439148688,1534543.44800691
-82.46078758151248,-764529.8060604988
6.960993387471803,714.2358462307201
-31.200832881728747,-55741.20307393727
-41.30723756813117,-122475.22024142553
28.535622336957033,53405.40851636046
44.56660127649354,216678.5251947826
79.98104163608224,1415573.8652858739
49.605027943662215,304399.4227065575
-31.294264748001986,-56214.17726909392
-40.72697619835848,-117755.094771988
17.1512494058399,11030.808759086298
-54.65282555595476,-263492.85538682167
78.61688745036544,1338457.7837444062
58.93890738061882,527890.7924242881
9.301690429728238,1702.246856712736
34.44922561414747,96250.0070633898
-83.99194740569509,-799811.6999592517
4.5812781971307,214.011226649101
-40.32240737967487,-114533.44015240051
-34.483230707195986,-73923.80989865404
99.92169413026171,2937056.6940414687
-65.44247292980955,-424944.6602602509
53.62448888649898,390183.3201590832
-41.31096077676722,-122506.75404052796
-42.33085330915101,-131078.35281447895
-4.047566690423077,-152.1503695244442
12.912885675485008,4617.657945576088
-78.21184762753603,-670505.6485631957
1.210122507470368,20.218058390198664
-78.07659113258222,-667609.580401027
89.89067098827688,2073669.9747942667
-38.389747883729,-99875.40470696398
-45.77184617759844,-162625.09943592825
-77.8203434934303,-662141.6103064803
-56.80690176394434,-292289.56913346826
89.9288790136185,2076558.8182507048
87.70888698715338,1913228.3159224002
-73.13275853306116,-565981.0352906224
71.95502489187946,1004065.6813915787
33.17561209316189,85530.7160505521
-48.22847832601782,-187684.6811160902
51.1268126464103,335134.2636553768
51.70115250285725,347276.43907864415
81.83857513955695,1525578.2441275343
-61.41040325515914,-359580.44664398883
85.0722213123219,1731377.0457034737
58.5260268221218,516127.15386856516
-61.287310206899214,-357677.8748963369
84.26482561059856,1678250.316616263
-87.43650521929472,-881769.956730684
95.9764347879291,2571773.8654520004
-50.64546811743453,-214445.84016513207
-3.8452696462452973,-134.73628555738952
42.15927133564043,181774.70417878425
62.18729718611207,627103.6027160138
10.67342892191121,2582.615284170345
98.57863663948959,2808795.7714242386
57.8791149967719,498073.13024552335
-50.24848522123007,-209907.539943907
-65.31789623999362,-422835.94104144257
-17.624709447301456,-10859.71618843868
-78.351375200578,-673506.0761707561
-5.479609833622123,-371.72262378296364
12.036468738865747,3724.44272896428
46.53128615063484,248430.38478555818
12.321542737055724,3997.356516120043
52.96360391206471,375045.0912537602
30.937328459301263,68727.89821515928
28.152118977829232,51198.91881747595
63.07948134141552,656497.9506987305
-6.7433654265455,-675.5703082663973
-86.04574399433622,-848259.3246935748
53.14341887933991,379120.79908553825
-72.68064955383812,-557106.1471762785
-71.0368713099151,-525446.248160631
-32.10448013573182,-60431.938452915296
-37.12116626032065,-90919.4209745316
-27.29621807779621,-38129.99588093983
15.539917869478703,8144.342826901637
74.79217982337958,1138187.2742800072
60.17326990227845,564183.7634262027
45.943420720446085,238610.0754951586
-14.426906213429259,-6092.191873771399
22.031642562387475,23903.19373996148
-6.946677901454534,-732.9029090425695
-40.73466954678753,-117816.66515727677
-60.99770401220479,-353226.92583810765
-50.60319008501659,-213967.18270202505
11.984057089274526,3674.6280684609033
41.21193123371478,169183.66284786555
-87.48517896254111,-882951.8227113447
64.90603919166693,719676.2090424089
-71.42465984410676,-532828.0365295581
-91.27726824003342,-977131.2134457543
-6.767647255312892,-681.6074931955933
43.211006994172195,196502.59504099732
39.25022445863817,145061.75231126504
29.105274234803424,56802.64137327982
-12.125238424061791,-3680.5604479120807
-0.9793362373496928,4.305038521834821
-79.89356552393308,-707027.2237091174
11.171661860834824,2967.1320277314076
-42.22524556511091,-130173.78742488215
12.763706583352752,4457.9299857883625
50.583152854694305,323916.9883580248
24.14442712362885,31754.886877199817
-38.96559950578797,-104114.3466665551
-32.54942472917784,-62825.74636612812
62.56916423586561,639569.1032646152
42.0169384983037,179843.79080386844
34.20422552663669,94116.0484038259
-70.8744376005068,-522368.94021254696
51.59318026630013,344969.09433146607
49.69981007011004,306255.1690035663
26.349337862594435,41663.278380733434
5.121536211209388,291.6148640045608
-2.4701162663810727,-35.31747540117826
28.20264759203297,51487.54576959489
66.7906703380293,789244.0880910974
53.8062894337112,394421.6719943464
28.771750852264468,54795.30048597929
28.113202555667783,50976.73511377954
-67.37908967767552,-458456.342086346
-29.362239903619304,-46923.72173483776
-22.176443999123663,-21048.62883287259
-91.20993870014777,-975424.7286027819
-0.3720810986182599,9.61100215549285
-2.112773092601783,-18.71937244779685
96.60895229866601,2628016.9324644753
-87.67233025416044,-887507.5726825084
-21.903478935297336,-20312.587455613782
-67.62088798925865,-462734.3161652214
-86.43514684649173,-857588.7499371311
60.6866813895639,579777.4376623199
-47.590070035501974,-180972.81547721705
-49.21879807135097,-198398.2590073288
17.83326166831596,12440.298738882282
69.78287740927686,909246.7355072226
-36.83710930729045,-88983.67990744741
21.72003587972824,22870.230735617024
-3.361313946525968,-90.2559004180117
-82.9819511253572,-776458.2814218255
-96.0647129691407,-1101329.0788033756
73.9169452365415,1095536.767957434
-83.51982707571197,-788859.936046431
50.98674061373865,332218.6706421516
26.509407334051495,42452.96286088565
-1.7820019111442154,-8.825381207683193
-61.21531761602406,-356571.20064144174
60.59070182201434,576839.6841174461
-26.18983272094406,-33886.138267034425
57.64489400587009,491646.6058303846
39.86459265700717,152338.44797172464
29.18472275623001,57284.27551745352
27.519418449437172,47694.94096755676
-89.94293786132523,-943544.2143822674
69.22871967775586,886111.4604293618
-65.31359662605082,-422764.15567758994
-13.790241853897701,-5342.6534708609615
-10.621459766049025,-2509.52485387659
68.61931883938159,861152.9243574378
68.90098645074158,872627.5393157846
83.6727425971209,1640034.0509289766
-50.59155690393495,-213829.426658766
-22.987306419893862,-23330.829356803868
-78.34719235171308,-673411.7425964264
-43.416294220634754,-140585.63866884177
-87.38258436747121,-880462.6253370248
-83.91298393724647,-797974.4742884507
-80.07016365667245,-710910.4608749595
76.99495101584415,1250713.0106294206
-93.44893070291229,-1032774.0264771101
-52.05681223453566,-231053.7661566679
33.622991997530825,89193.34427662869
84.23883397940062,1676561.4033037715
-1.4976086529433719,-5.3961458006665435
81.93500068899144,1531450.9326233226
-46.4562615827274,-169395.08073994002
81.98939358017941,1534769.4496285256
66.61240734686749,782467.7398810526
-84.32591544169854,-807603.5572460537
98.9356360875681,2842489.4938759254
-35.51200154375913,-80296.04898920699
-38.20725746341596,-98557.93032980706
15.732088387069876,8459.53373283029
-25.579244564576697,-31679.303077372835
0.1975272951739937,11.6386556889346
15.594562519146704,8235.701494753883
97.68107825354502,2725349.950232697
-71.17516268781732,-528073.5051691415
88.27238556204414,1953783.719441026
79.52949450134898,1389703.3780668343
-94.84189053797596,-1069079.181632847
67.10967536358858,801471.241001645
4.686120368564084,225.43209935861142
-5.486628209094957,-371.0653561446977
-98.32341064477828,-1161772.7130094143
2.4045985430472205,41.304632891666046
-98.05467668549666,-1154522.6527296733
-63.85339449279726,-398469.3789350547
28.705839560143076,54404.90363420216
7.528415181056491,903.620481781333
97.49722194100636,2708480.9851080626
-83.42899253604135,-786759.8208728614
43.21501317413639,196561.79703496123
-92.78795571741362,-1015712.0749153448
-37.889378495388115,-96281.98298194668
47.41126765250272,263647.17465154885
2.2017785940074974,40.69556675383598
80.56638065608009,1449609.2597689696
-78.16203584268875,-669441.0410884946
-6.726663285484857,-668.0671886676408
5.5709572572336885,369.92347574316886
5.236169898976506,311.81667422898477
14.201494643043278,6177.823014306321
57.90106102688224,498677.63157922146
26.883870140775514,44350.12021971421
99.77276131581789,2922624.605308112
-50.836481459443576,-216653.2551336968
19.815282143136194,17222.297616637257
38.5843565881002,137452.05223167967
22.657072464363083,26071.71594460342
-8.497909302398732,-1316.0245898026878
-62.207276887314976,-372025.49021381716
-60.20766471286492,-341241.3442868527
53.390118647404975,384762.33686247317
82.93165488166649,1593079.942707364
23.336987823066767,28571.242751660793
23.89712776842041,30756.00496390394
-48.27593352118824,-188193.525290078
-8.422373147779627,-1284.7682422469366
-62.07746173926949,-369981.5978907751
-73.34363497699763,-570145.5682082922
-74.67859460156534,-596859.1883827852
-74.12992103291056,-585806.0992816704
-7.746351602785273,-1006.6697443898486
-91.51960353726709,-983279.5238882788
19.976378838536114,17655.200789212322
1.138785917696028,15.174754549118411
20.926983428507828,20384.92563517782
84.39443335753714,1686700.0969586268
-96.35687147704064,-1109085.7086391642
-60.790153894970246,-350057.3315748487
-10.103011154951602,-2168.7823364888395
80.80209063081969,1463474.5744815639
-44.54514238010594,-150907.69516743443
-39.901832351763964,-111241.61999854927
-48.71923971349857,-192950.54310519673
58.76649357112902,522956.0332800702
-95.56543553482496,-1088122.1155293733
-51.554598606848614,-225063.43339735735
67.10662167580395,801350.3143220638
87.94179324875371,1929918.1132891788
94.4493889820391,2439543.137653469
3.7027291442206955,118.87530883654718
19.51860368638072,16437.97157450764
-85.40957693822004,-833121.4913581786
-41.45104160877398,-123660.21287912673
-41.33156336120003,-122672.09020180657
99.88527853392084,2933522.8189533325
-99.43133378827204,-1191812.2756894068
70.76797313801693,951426.162210764
59.90892696599288,556264.215885501
64.78956556378195,715528.7092166358
24.374814815195457,32701.811286672186
58.674141233312206,520327.90435497055
-19.82696022732775,-15250.33772176364
64.493639576784,705053.7778324276
-79.24343247976002,-692797.5608514779
-7.485164430179014,-911.94253060132
59.525226810206554,544918.2441920936
-30.67077189955365,-53099.58475126085
-86.51291669772363,-859455.3635251874
73.3064949800173,1066467.9112423132
-18.376153371939452,-12253.777894473495
-13.857540756820041,-5418.080865446866
24.202193668043304,31988.449281942114
37.016702624217416,120630.36007795668
4.8231393872835815,245.7152003693448
-95.95681819790653,-1098469.762061289
-84.05107276684834,-801189.1554617295
-40.78929102478015,-118255.95176333285
-50.27918975053809,-210254.4468244448
74.1759353391477,1108033.74857963
21.735288892434056,22923.23451155031
-73.8291441126673,-579787.3434825141
-36.00605151339753,-83468.929675535
-85.00426724739441,-823536.739539482
-28.986241788394906,-45235.06841564165
40.5990216266233,161369.49481383397
92.943623764527,2313986.3107137615
-85.0178845040585,-823855.3947159036
-83.9494959601337,-798829.4493730654
-91.61098695721464,-985603.4525912537
56.288821554169054,455574.63031926594
31.003873673569448,69197.2954899464
12.849153620045595,4544.448318204193
86.63479051505747,1837582.6979465417
-78.49630540327655,-676616.2568287699
-14.269297433282047,-5902.600209598039
-59.635564186566214,-332709.5956276893
-29.41801706756173,-47179.72503698135
29.9994901963206,62427.54234708071
-59.56074399357478,-331602.4970572073
-92.8346400626032,-1016916.8183950454
-83.21749248708967,-781879.4837161386
-71.03773357236354,-525463.35876893
-11.054878276751445,-2822.0301899111914
34.42813430777285,96063.74738815593
73.48289608261611,1074810.2931730165
-97.91747056703537,-1150827.305332917
32.83368589190716,82794.79467281145
4.003846856698967,147.2619324105419
94.23417822054927,2421303.258477662
1.0462933345390057,16.690529397361317
20.50994346444519,19154.62020377089
-93.47982274915798,-1033572.8593393726
-7.556798874880788,-938.9478511452872
76.51515917412726,1225563.190796614
25.149573830630413,36040.004115359894
-25.811106173309327,-32504.65156563123
44.08465603122313,209346.01577944498
-17.37198951415353,-10420.942646555668
-2.354706973396037,-27.145147804916434
11.858208956776583,3558.345669287303
7.392845803418613,853.3455076011569
-87.29908890262227,-878435.9869306963
-64.98104528138352,-417159.02652234735
-55.425536777208386,-273621.26037220715
-7.444618166167261,-895.8715552353749
-72.54021019927677,-554363.9037417083
96.97550361120138,2661012.1143802623
-63.860968023323196,-398589.76383750135
53.99836593880822,398933.6577996214
-47.91165557275281,-184336.83989721717
6.1660951236302,499.0744005693542
-44.15739041759545,-147314.98456598277
56.50517524873293,461199.5101518917
77.44649660920095,1274716.8527321597
-75.94955098255205,-622864.4272952002
-61.757171531928236,-364967.77141913906
-31.002388657380607,-54743.90160873481
29.351805611069803,58318.55999237422
2.0614209256651472,34.13498484078833
-87.97989401874023,-895016.4773411488
-69.05627603661637,-488574.76171895536
-40.99088899874399,-119890.836395877
-72.92936002177291,-561977.2642158445
-97.2070474641463,-1131754.7554444813
-8.18461121145193,-1182.2672783313615
-24.927418848338956,-29424.996661628964
80.85664327918478,1466697.1272482816
25.00299864547364,35387.651109324004
-96.29274991166974,-1107379.0300428313
-55.16873237570164,-270231.6463224816
88.74155773664194,1988020.7788338475
-81.24497644751744,-737037.396554256
-49.714505713628675,-203892.86911065638
15.70239103169877,8409.911090278645
89.66352401322754,2056537.0114373178
-45.95359984648266,-164403.60301657012
97.25624379571762,2686479.856877581
-97.24363160326719,-1132736.3235762315
64.85336471716346,717800.4914653039
-74.1811669059937,-586833.6275848831
-96.71124326458202,-1118517.9650866874
42.09067187450988,180840.79802743785
-80.60789198463195,-722814.3475094151
26.945150193296907,44663.85568168553
-7.435254726339213,-894.9728963789119
81.24242076461903,1489632.9421048395
28.854601334684517,55288.63376318467
6.797087474063446,663.2140122634162
-75.78669240999838,-619502.1382507966
-99.00124075194394,-1180123.1220207876
21.32434700676784,21609.25693837776
-75.37695101957382,-611078.3093412012
-95.71842499733869,-1092162.348246921
-81.55381649066011,-743975.229274668
